timestamp,date,time,_id,sensor,Temperature,Occupancy,Light Level,Relative Humidity,Noise Level,Pressure
1.48E+12,14/10/2016,21:20:00,0961e06a7bac23cd24620d0b55fd64e3,H004LSW,21.6,Occupied,0.22,35.9,119,995.0462801
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe097218083069,H013LE,18.7,Unoccupied,0,40.8,48,1003.824188
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe09721839885e,H013LS,18.1,Unoccupied,0,44.8,35,1003.981806
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe0972185670df,H002LNW,20,Unoccupied,0,38.6,35,1005.404534
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe097218a36509,H004LSW,21.6,Occupied,0.22,35.9,119,995.0462801
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe097218c42278,H004LSW,21.6,Occupied,0.22,35.9,56,995.0462801
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe097218d497dd,H004LSW,21.6,Occupied,0.22,35.9,56,995.0462801
1.48E+12,14/10/2016,21:20:00,0b7a95f14b83aa783cfe097218e31b0c,H004LSW,21.6,Occupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb4636908f5c5,H015LE,18.1,Unoccupied,0,45.3,35,1003.780198
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb46369091576,H013LS,18,Unoccupied,0,45,35,1003.601546
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb4636916fdc8,H013LS,17.9,Unoccupied,0,45,48,1003.713883
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb463696da1af,H002LNW,19.7,Unoccupied,0,39.2,35,1005.124055
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb463697a5193,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb463697a5c62,H004LSW,21.6,Occupied,0.22,35.9,56,995.0462801
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb4636986edf5,H004LSW,21.6,Occupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb4636996f09d,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb46369a6cd8c,H004LE,21.6,Unoccupied,0,34.5,119,993.8370973
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb46369a6e867,H013LE,18.5,Unoccupied,0,40.8,56,1003.34281
1.48E+12,15/10/2016,00:06:40,087b4e97e5ed0eb2221eb46369c11215,H004LE,21.6,Unoccupied,0,34.5,56,993.8370973
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be14f3a7,H015LW,17.8,Unoccupied,0.44,40.5,35,1004.733537
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be14f866,H002LNW,19.7,Unoccupied,0,39,35,1005.224841
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be150438,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be22257d,H015LW,17.8,Unoccupied,0.44,40.5,35,1004.733537
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be4a546b,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be56a661,H004LE,21.6,Unoccupied,0,34.5,35,993.8370973
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be67fced,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be76d616,H013LS,17.9,Unoccupied,0,45.1,56,1003.713883
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be81cf8a,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92be821864,H019LN,17.4,Unoccupied,0,47.1,35,1004.477755
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92bea1756b,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92bea180c6,H004LSW,21.6,Occupied,0.22,35.9,56,995.0462801
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92becb0d36,H004LE,21.6,Unoccupied,0,34.5,35,993.8370973
1.48E+12,15/10/2016,00:06:40,0ac0c82f832c529daf692c92bee652df,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,02:53:20,00ab0a73cdaa59059c89affd54aa4002,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,02:53:20,00ab0a73cdaa59059c89affd54aa9800,H019LN,17.1,Unoccupied,0,47.6,35,1004.412292
1.48E+12,15/10/2016,02:53:20,00ab0a73cdaa59059c89affd54b652a8,H013LS,17.6,Unoccupied,0,45.5,35,1003.547061
1.48E+12,15/10/2016,02:53:20,00ab0a73cdaa59059c89affd54c2693b,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,02:53:20,00ab0a73cdaa59059c89affd54c29ebd,H019LN,17.1,Unoccupied,0,47.6,35,1004.412292
1.48E+12,15/10/2016,02:53:20,0219a1f2d28f705a83babcca18232803,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,15/10/2016,02:53:20,0219a1f2d28f705a83babcca18477ec8,H015LW,17.2,Unoccupied,0,44.5,35,1004.803737
1.48E+12,15/10/2016,02:53:20,0219a1f2d28f705a83babcca18479d0e,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,02:53:20,0219a1f2d28f705a83babcca1847a279,H004LE,19.1,Unoccupied,0,40.2,56,1004.384098
1.48E+12,15/10/2016,02:53:20,0219a1f2d28f705a83babcca18924d55,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,02:53:20,0307da031732816f37a262ac8806d2c7,H015LE,17.6,Unoccupied,0,46.5,35,1003.636238
1.48E+12,15/10/2016,02:53:20,09df11ef86136da10e86adbb9277af0d,H002LNW,19.4,Unoccupied,0,39.6,35,1004.955524
1.48E+12,15/10/2016,02:53:20,09df11ef86136da10e86adbb9277e1dd,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,15/10/2016,02:53:20,09df11ef86136da10e86adbb9287db39,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,02:53:20,09df11ef86136da10e86adbb9294cfe8,H013LE,18.1,Unoccupied,0,42.3,35,1003.086025
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b478106c736,H013LE,18,Unoccupied,0,42.3,35,1003.19832
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781158644,H019LN,16.9,Unoccupied,0,47.9,35,1004.738498
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b478123ece0,H013LE,18,Unoccupied,0,42.3,35,1003.19832
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b47814047f5,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b478140599d,H013LE,18,Unoccupied,0,42.3,48,1003.19832
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781525642,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b47815fbb4a,H013LS,17.4,Unoccupied,0,45.9,35,1003.973686
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b47817f47fc,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781aa7f61,H004LSW,21.6,Unoccupied,0.22,35.9,56,995.0462801
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781cc6735,H015LE,17.2,Unoccupied,0,48,35,1003.997208
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781d86e4a,H015LW,16.8,Unoccupied,0,44.5,35,1005.052892
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781ec227a,H002LNW,19.1,Unoccupied,0,40.5,35,1005.403214
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781ec2676,H015LE,17.2,Unoccupied,0,48,35,1004.19884
1.48E+12,15/10/2016,05:40:00,014f0e4a0207dadc8f2d1b4781ec3a11,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,05:40:00,0219a1f2d28f705a83babcca18a48a3f,H002LNW,19.2,Unoccupied,0,39.9,35,1005.078507
1.48E+12,15/10/2016,05:40:00,0219a1f2d28f705a83babcca18a4fe59,H013LS,17.5,Unoccupied,0,45.6,35,1003.558728
1.48E+12,15/10/2016,05:40:00,030ac2664f4164c67aa82c5faf09fcad,H013LS,17.4,Unoccupied,0,45.7,48,1003.671245
1.48E+12,15/10/2016,05:40:00,030ac2664f4164c67aa82c5faf206a00,H015LE,17.3,Unoccupied,0,47.2,35,1003.783799
1.48E+12,15/10/2016,05:40:00,030ac2664f4164c67aa82c5faf5430b2,H013LE,18,Unoccupied,0,42.3,35,1003.19832
1.48E+12,15/10/2016,05:40:00,030ac2664f4164c67aa82c5faf8f717d,H015LE,17.3,Unoccupied,0,47.2,35,1003.985429
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a678834f,H013LE,17.8,Unoccupied,0,42.3,48,1004.229492
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6886701,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6aaa32b,H002LNW,19,Unoccupied,0,40.6,35,1006.511953
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6aaa791,H015LW,16.7,Unoccupied,0,44.5,35,1005.77062
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6aad12f,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6c80335,H002LNW,19,Unoccupied,0,40.6,35,1006.511953
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6c80e0a,H015LE,17.2,Unoccupied,0.06,49,35,1005.106186
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6d3efe2,H019LN,16.9,Unoccupied,0.04,49.3,35,1006.049156
1.48E+12,15/10/2016,08:26:40,04c7becb349c4731d715da28a6fe7533,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,11:13:20,05779ebb828027039757d9be50207e3d,H002LNW,19.7,Unoccupied,0.28,42.3,35,1007.442142
1.48E+12,15/10/2016,11:13:20,05779ebb828027039757d9be5031ffab,H002LNW,19.7,Unoccupied,,42.3,35,1007.542929
1.48E+12,15/10/2016,11:13:20,05779ebb828027039757d9be5032212f,H004LE,19.1,Unoccupied,0,40.2,56,1004.384098
1.48E+12,15/10/2016,11:13:20,05779ebb828027039757d9be504f2ee8,H002LNW,19.8,Unoccupied,0.24,42.1,35,1007.431164
1.48E+12,15/10/2016,11:13:20,05779ebb828027039757d9be506a1689,H004LE,19.1,Unoccupied,0,40.2,56,1004.384098
1.48E+12,15/10/2016,11:13:20,05779ebb828027039757d9be508f6ac7,H013LS,17.5,Unoccupied,0.12,47.2,35,1006.07904
1.48E+12,15/10/2016,11:13:20,0879a1bb875fe905d2685dbac5383616,H002LNW,20.1,Unoccupied,0.04,41.6,35,1007.801546
1.48E+12,15/10/2016,11:13:20,0879a1bb875fe905d2685dbac584efb1,H013LE,18,Unoccupied,0.08,43.9,48,1006.121706
1.48E+12,15/10/2016,11:13:20,0879a1bb875fe905d2685dbac5c1cadf,H019LN,17.8,Unoccupied,0.24,50.3,35,1007.052139
1.48E+12,15/10/2016,11:13:20,0879a1bb875fe905d2685dbac5ed76a3,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,15/10/2016,14:00:00,035cd34da03f528a8bc505cf650b581b,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,15/10/2016,14:00:00,035cd34da03f528a8bc505cf6529d0d6,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,14:00:00,035cd34da03f528a8bc505cf654249eb,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,15/10/2016,14:00:00,035cd34da03f528a8bc505cf659625f2,H013LE,18.3,Unoccupied,0.05,43.9,35,1005.482416
1.48E+12,15/10/2016,14:00:00,035cd34da03f528a8bc505cf659647f8,H019LN,17.9,Unoccupied,0.09,48.7,35,1006.536496
1.48E+12,15/10/2016,14:00:00,035cd34da03f528a8bc505cf65ad6de0,H013LE,18.3,Unoccupied,0.05,43.9,48,1005.482416
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf06a0f6,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf12f88c,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf240ec3,H013LE,18,Unoccupied,0,44.2,48,1008.037028
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf243727,H019LN,17.5,Unoccupied,0,50.1,35,1009.204227
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf368d62,H015LE,17.6,Unoccupied,0,51,35,1008.397727
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf434e56,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf542432,H015LE,17.5,Unoccupied,0,51,35,1008.700165
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf735ce0,H013LS,17.5,Unoccupied,0,48.1,48,1008.800977
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf807778,H013LE,18,Unoccupied,0,44.2,48,1008.037028
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf80ba50,H019LN,17.4,Unoccupied,0,50.3,35,1009.720067
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cf905d12,H002LNW,19.2,Unoccupied,0,42.4,35,1010.420493
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cfa069f4,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cfa0b700,H013LE,18,Unoccupied,0,44.2,48,1008.037028
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cfae0706,H004LE,19.1,Unoccupied,0,40.2,56,1004.384098
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cfae6048,H019LN,17.4,Unoccupied,0,50.3,35,1009.921695
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cfdf2cf7,H013LE,18,Unoccupied,0,44.2,35,1008.037028
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cfec3351,H019LN,17.3,Unoccupied,0,50.3,35,1010.235955
1.48E+12,15/10/2016,19:33:20,0219fd56e9149b8a9ca12ce2cff8c8b0,H019LN,17.3,Unoccupied,0,50.3,35,1010.235955
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b20a1555,H015LE,16.8,Unoccupied,0,50.7,35,1011.001339
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b2404c28,H015LE,16.7,Unoccupied,0,50.8,35,1011.10216
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b250304f,H004LSW,21.6,Unoccupied,0.22,35.9,56,995.0462801
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b26c2a0b,H015LW,16.3,Unoccupied,0,44.5,35,1012.171035
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b26c2b72,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b27a3ff2,H015LW,16.3,Unoccupied,0,44.5,35,1012.171035
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b27a6bd8,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b29d9227,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b2b77ad1,H015LE,16.7,Unoccupied,0,50.9,35,1010.610094
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b2c40611,H015LW,16.3,Unoccupied,0,44.5,35,1012.171035
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b2fb91c8,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,16/10/2016,01:06:40,00e43e0c85582641e9d47c69b2fbd99b,H019LN,16.6,Occupied,0,50.7,35,1010.924642
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736320b6af6,H002LNW,18.7,Unoccupied,0,42.2,35,1012.190426
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736320b92a2,H013LS,17,Unoccupied,0,48.3,48,1010.775721
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736321a1059,H013LE,17.5,Unoccupied,0,45.1,48,1010.313164
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736321a3d79,H019LN,16.7,Unoccupied,0,50.1,35,1011.618318
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736322b0054,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f6573632470660,H019LN,16.6,Unoccupied,0,50.2,35,1011.731231
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736325d876d,H004LE,19.1,Unoccupied,0,40.2,56,1004.384098
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736325db9bb,H013LS,17,Unoccupied,0,48.3,48,1010.87654
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f657363282fb32,H002LNW,18.6,Unoccupied,0,42.2,35,1012.403418
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736328335d4,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f65736329e76f2,H015LW,16.6,Unoccupied,0,44.5,35,1011.529584
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f6573632dcdf2f,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,01:06:40,036278cb4ecaad7cd2f6573632ddcb49,H019LN,16.6,Unoccupied,0,50.2,35,1011.832055
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce821687b2,H002LNW,18.6,Unoccupied,0,42.2,35,1012.190426
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce8223226f,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce82306fa9,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce82445d2d,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce82448e82,H013LE,17.5,Unoccupied,0,45.1,48,1010.313164
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce82452649,H019LN,16.6,Unoccupied,0,50.2,35,1011.731231
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce82923508,H013LS,17,Unoccupied,0,48.4,48,1010.87654
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce829241bc,H019LN,16.6,Unoccupied,0,50.2,35,1011.731231
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce829eb345,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce829ed0e8,H013LS,16.9,Unoccupied,0,48.4,48,1010.98933
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce829ee0de,H013LE,17.5,Unoccupied,0,45.1,48,1010.313164
1.48E+12,16/10/2016,01:06:40,05f5afc406546d76d84837ce82bccf7f,H002LNW,18.6,Unoccupied,0,42.2,35,1012.504218
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d271c6b,H002LNW,18.6,Unoccupied,0,42.2,35,1012.403418
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d3beb5c,H013LS,16.9,Unoccupied,0,48.4,35,1010.98933
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d497905,H019LN,16.6,Unoccupied,0,50.2,35,1011.832055
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d57f70e,H002LNW,18.6,Unoccupied,0,42.2,35,1012.302619
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d58004e,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d6405bb,H015LE,16.8,Unoccupied,0,50.8,35,1011.013384
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d70f5c2,H015LE,16.7,Unoccupied,0,50.8,35,1010.900518
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d7188f2,H019LN,16.6,Unoccupied,0,50.5,35,1011.630408
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d842bcd,H002LNW,18.6,Unoccupied,0,42.4,35,1012.101021
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08d96842f,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08dd3876f,H019LN,16.6,Unoccupied,0,50.5,35,1011.227113
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08de07f00,H019LN,16.6,Unoccupied,0,50.5,35,1011.126289
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08dedbcc2,H015LW,16.3,Unoccupied,0,44.5,35,1012.171035
1.48E+12,16/10/2016,01:06:40,07930fa52876ddaaa8c4c2c08dedcd61,H013LS,16.9,Unoccupied,0,48.5,35,1010.182771
1.48E+12,16/10/2016,01:06:40,07f18ebd160a877a053f6b0a7d201f2c,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,01:06:40,07f18ebd160a877a053f6b0a7d5cc381,H013LE,17.5,Unoccupied,0,45.1,48,1010.313164
1.48E+12,16/10/2016,01:06:40,07f18ebd160a877a053f6b0a7d84967d,H019LN,16.6,Unoccupied,0,50.2,35,1011.832055
1.48E+12,16/10/2016,03:53:20,010c0383e045b73572f83eaa8119d8cd,H015LW,16.1,Unoccupied,0,44.5,35,1010.683113
1.48E+12,16/10/2016,03:53:20,010c0383e045b73572f83eaa813caf59,H002LNW,18.5,Unoccupied,0,42.9,35,1009.816937
1.48E+12,16/10/2016,03:53:20,010c0383e045b73572f83eaa815d3bab,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,16/10/2016,03:53:20,010c0383e045b73572f83eaa815de1c7,H019LN,16.5,Unoccupied,0,51.3,35,1009.121912
1.48E+12,16/10/2016,03:53:20,010c0383e045b73572f83eaa8179e390,H002LNW,18.4,Unoccupied,0,43.2,35,1009.80547
1.48E+12,16/10/2016,03:53:20,010c0383e045b73572f83eaa819d5c8b,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,03:53:20,04f61af8045f37487c9a5950cb22f861,H013LE,17.2,Unoccupied,0,45.2,48,1009.441281
1.48E+12,16/10/2016,03:53:20,04f61af8045f37487c9a5950cb361595,H013LS,16.9,Unoccupied,0,48.7,48,1009.577852
1.48E+12,16/10/2016,03:53:20,04f61af8045f37487c9a5950cb4dcf11,H015LW,16.3,Unoccupied,0,44.5,35,1012.171035
1.48E+12,16/10/2016,03:53:20,06b5be4a4f4625121607c58c64d987e4,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf63b9e9b,H015LW,16.1,Unoccupied,0,44.5,35,1010.683113
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf63bd593,H013LS,16.8,Unoccupied,0,48.7,48,1009.186559
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf64b1495,H015LW,16.1,Unoccupied,0,44.5,35,1010.683113
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf6574c00,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf666276a,H013LS,16.8,Unoccupied,0,48.7,35,1008.884095
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf685177d,H002LNW,18.5,Unoccupied,0,42.9,35,1010.298039
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf6853658,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf6b4448e,H002LNW,18.5,Unoccupied,0,42.9,35,1010.197239
1.48E+12,16/10/2016,03:53:20,0806c345199569aaa7e1f62bf6d79493,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84ab14dbb1,H008LE,18,Unoccupied,0,38.5,35,1007.230576
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84ab14ee3b,H004LE,19.1,Unoccupied,0,40.2,35,1004.384098
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84ab152817,H013LS,16.9,Unoccupied,0,49.5,35,1007.863914
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84ab54b741,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84ab6ced94,H008LNW,17,Unoccupied,0,43.8,35,1007.851981
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84abb605dc,H015LW,16.4,Unoccupied,0,44.5,35,1009.134043
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84abb61e2e,H004LSW,21.6,Unoccupied,0.22,35.9,35,995.0462801
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84abcb483d,H013LS,16.9,Unoccupied,0,49.7,48,1007.964734
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84abe40a5e,H015LE,16.8,Unoccupied,0,53.9,35,1008.077526
1.48E+12,16/10/2016,06:40:00,065e307e4635817f76d6dc84abff2f3e,H015LE,16.8,Unoccupied,0.01,53.9,35,1008.077526
